0	0	10.84
0	1	10.9049
0	2	13.143
0	3	11.4011
0	4	10.9739
0	5	11.001
0	6	127.466
0	7	9.5
0	8	14.8388
0	9	11.6095
0	10	11.1371
0	11	10.7925
0	12	364.708
0	13	359.5
1	0	11.0341
1	1	7.5
1	2	11.8842
1	3	11.0576
1	4	12.8753
1	5	11.5095
1	6	117.393
1	7	11.8766
1	8	14.3054
1	9	12.0222
1	10	14.5313
1	11	13.6634
1	12	360.5
1	13	332.5
2	0	11.1084
2	1	12.9175
2	2	13.5958
2	3	10.5901
2	4	10.7808
2	5	10.9753
2	6	58.7689
2	7	15.2735
2	8	9.5
2	9	12.7753
2	10	11.9062
2	11	17.4103
2	12	390.791
2	13	362.159
3	0	11.1104
3	1	11.1686
3	2	10.5192
3	3	11.062
3	4	11.0917
3	5	11.1188
3	6	74.2851
3	7	11.854
3	8	10.8468
3	9	10.8683
3	10	13.0869
3	11	11.9602
3	12	355.5
3	13	359.394
4	0	10.75
4	1	11.2839
4	2	10.8956
4	3	11.5826
4	4	11.4041
4	5	14.7663
4	6	88.8437
4	7	8.5
4	8	9.5
4	9	11.146
4	10	12.5703
4	11	11.6588
4	12	356.273
4	13	358.5
5	0	10.6689
5	1	10.1497
5	2	11.0295
5	3	10.84
5	4	10.8996
5	5	10.9192
5	6	38.3747
5	7	10.7931
5	8	9.5
5	9	10.8918
5	10	10.892
5	11	15.1367
5	12	303.5
5	13	318.501
6	0	10.3647
6	1	11.0425
6	2	11.2284
6	3	10.6416
6	4	10.8431
6	5	11.2313
6	6	60.2953
6	7	10.6243
6	8	11.1882
6	9	244.5
6	10	10.2105
6	11	10.74
6	12	329.593
6	13	414.5
7	0	10.7357
7	1	10.3956
7	2	12.4714
7	3	13.806
7	4	10.6377
7	5	11.139
7	6	135.119
7	7	8.5
7	8	8.5
7	9	12.8165
7	10	11.0019
7	11	10.9442
7	12	430.955
7	13	363.735
8	0	10.3204
8	1	11.105
8	2	12.7086
8	3	13.1852
8	4	11.5495
8	5	10.8439
8	6	58.9295
8	7	11.0924
8	8	14.4698
8	9	15.0232
8	10	14.3202
8	11	10.7465
8	12	357.5
8	13	387.455
9	0	13.5955
9	1	12.4555
9	2	11.2675
9	3	10.9456
9	4	10.517
9	5	11.0011
9	6	145.038
9	7	11.2078
9	8	9.5
9	9	12.3988
9	10	14.8033
9	11	11.4863
9	12	358.596
9	13	381.023
