0	0	84.4359
0	1	50.5641
0	2	25.5
0	3	37.7111
0	4	90.8738
0	5	72.8791
0	6	53.6998
0	7	79.2121
0	8	23.5
0	9	98.0703
0	10	47.8704
0	11	41.843
0	12	81.6056
0	13	68.486
1	0	66.6732
1	1	22.5
1	2	61.9971
1	3	47.915
1	4	25.5
1	5	63.8803
1	6	27.5
1	7	76.7094
1	8	26.5
1	9	82.9736
1	10	18.8761
1	11	20.5
1	12	174.451
1	13	77.1913
2	0	51.1042
2	1	23.5
2	2	18.5
2	3	32.9455
2	4	36.0753
2	5	59.4712
2	6	39.866
2	7	27.5
2	8	21.5
2	9	71.5856
2	10	37.8379
2	11	25.5
2	12	95.4974
2	13	156.914
3	0	74.9597
3	1	43.9564
3	2	74.199
3	3	62.2736
3	4	85.9654
3	5	54.574
3	6	21.5
3	7	54.6192
3	8	76.3208
3	9	63.2759
3	10	24.5
3	11	68.1349
3	12	62.0159
3	13	57.5256
4	0	109.383
4	1	73.4823
4	2	96.1777
4	3	74.1364
4	4	35.1884
4	5	25.5
4	6	39.7638
4	7	49.2764
4	8	66.336
4	9	59.6228
4	10	16.5
4	11	30.2689
4	12	139.334
4	13	89.952
5	0	86.8929
5	1	110.034
5	2	57.632
5	3	36.8171
5	4	40.0495
5	5	44.5166
5	6	117.5
5	7	102.703
5	8	40.6715
5	9	30.4475
5	10	64.2289
5	11	27.5
5	12	170.667
5	13	64.6089
6	0	43.8661
6	1	58.3959
6	2	59.5181
6	3	78.2794
6	4	89.2631
6	5	74.9995
6	6	26.5
6	7	86.3145
6	8	52.1178
6	9	119.9
6	10	63.6735
6	11	38.2491
6	12	60.2531
6	13	108.896
7	0	81.0452
7	1	36.3639
7	2	77.1327
7	3	17.5
7	4	83.3441
7	5	36.8953
7	6	59.4395
7	7	35.768
7	8	56.8516
7	9	17.5
7	10	45.4641
7	11	68.2275
7	12	113.885
7	13	124.036
8	0	66.672
8	1	97.4604
8	2	23.5
8	3	21.5
8	4	112.533
8	5	89.1519
8	6	24.5
8	7	61.7849
8	8	16.5
8	9	25.5
8	10	41.4463
8	11	90.4962
8	12	125.657
8	13	91.194
9	0	27.5
9	1	52.6114
9	2	47.159
9	3	127.145
9	4	99.0027
9	5	34.0298
9	6	79.5
9	7	87.1838
9	8	54.7132
9	9	23.5
9	10	29.5
9	11	43.8907
9	12	100.192
9	13	88.9503
